time_value,geo_value,value,activity_level,region_value,national_value
2024-08-03,de,1.3359928108068564,2.0,1.3289084670187394,1.3321149867764794
2024-04-27,de,1.5104429073542316,2.0,2.27414767568533,2.4617600583676813
2023-03-25,de,1.2841484594304102,2.0,1.6001887394295997,1.6945225163730795
2024-02-03,de,7.253809982940108,5.0,8.70567533821067,8.712181258542067
2023-08-19,de,1.2967257500830776,2.0,1.6596336835875753,1.4807484866154388
2024-07-13,de,1.3077474829601232,2.0,1.2638409048196273,1.4196861271020738
2024-10-05,de,1.2580212535603181,2.0,1.5412209891737858,1.3739216040782032
2024-03-23,de,1.522831032903309,2.0,2.950103255020136,3.299684987322135
2024-04-13,de,2.7844233337781445,4.0,2.871141009504599,3.366999257903192
2024-05-18,de,1.5625619043539267,2.0,1.7402438072958892,2.3725930397402424
2024-03-02,de,8.091372152288978,6.0,5.8965985580970415,6.503885531792079
2023-12-09,de,4.296653141446912,4.0,4.6545920048536695,5.35430081681578
2023-10-21,de,1.3351745855237311,2.0,1.5993204429532226,1.4860415813469907
2024-05-04,de,1.5060027204097248,2.0,2.006739300174484,2.6382211630474357
2023-02-11,de,0.7785282006250867,1.0,2.425170358870096,1.814225854793038
2024-06-29,dc,27.939511884132862,10.0,1.237849887707457,1.4704363218180896
2023-12-16,dc,18.014298286831664,8.0,8.155772149863358,7.43642340903787
2024-06-22,dc,1.0,2.0,1.293302248828831,1.372765530573848
2024-01-27,dc,12.145733023387818,6.0,9.186955044731464,8.889693183205093
2024-04-06,dc,6.71115418985556,5.0,3.6585522731885725,4.3737211924495565
2024-02-10,dc,10.958064910435132,6.0,6.49045470571633,7.639733091854434
2024-06-08,dc,2.9805499165215164,4.0,1.4071739807970223,1.728889210463115
2023-11-18,dc,3.864069205210616,4.0,2.6748246869068377,1.9337653341523473
2024-08-24,dc,44.33482630176172,10.0,1.415211276572938,1.3692773565268315
2024-09-28,dc,1.0,2.0,1.4747261750806235,1.371334589038172
2024-04-20,dc,3.640468920344126,4.0,2.2816396437724014,3.1983654935058623
2024-09-21,dc,1.0,2.0,1.3155942987790712,1.2080925718451165
2023-11-25,dc,7.219820652572668,5.0,3.3149452654775,2.1818864637961437
2023-12-30,dc,25.565164156209764,9.0,16.576008605910516,15.052858636599094
2024-06-15,dc,1.0,2.0,1.3740583794989873,1.613460594335774
2024-10-19,dc,1.0,2.0,1.398834379647548,1.2898643548143558
2024-07-20,dc,1.0,2.0,1.2382087868652714,1.4996599326436786
2024-10-12,dc,1.0,2.0,1.3173131717242157,1.1764454223026086
2024-03-30,dc,6.583684404264598,5.0,3.683598389232669,3.5527952363573236
2024-02-17,dc,11.303364987589246,6.0,7.157877064133489,7.329559385152467
2024-07-27,dc,1.0,2.0,1.5545390506223775,1.4564584857037832
2024-02-24,dc,11.076818501404208,6.0,6.182572256952565,7.036086485527335
2024-05-25,dc,1.0587975672398773,2.0,1.700277892025701,1.880306294247108
2024-01-06,dc,16.264168482778206,8.0,13.943107117999087,12.541679065590756
2024-01-13,dc,31.87622908515249,10.0,11.889069463754325,11.043242875311522
2024-08-17,dc,,,1.4104872449774586,1.299490275477278
2024-06-01,dc,0.9068802255259093,1.0,1.4853299849557464,1.9186753079988232
2024-09-07,dc,1.0,2.0,1.4447803422669132,1.2637017554747572
2024-01-20,dc,8.505698703655417,6.0,9.63396883627489,8.963190797712715
2023-12-02,dc,10.63185545382208,6.0,4.2088042106725885,4.351337352381651
2024-05-11,dc,2.3751478199043774,3.0,2.0144377897662062,2.855700300645851
2024-08-10,dc,1.0,2.0,1.3334050099288508,1.4050506018330264
2024-07-06,dc,1.0,2.0,1.3088643910101598,1.3493161204339281
2024-09-14,dc,1.0,2.0,1.26602868644515,1.2388566762367494
2024-03-09,dc,10.977292989712197,6.0,4.706543111444064,5.347784974320218
2024-08-31,dc,1.0,2.0,1.3865497644845486,1.3212852432489939
2023-12-23,dc,24.52868282904862,9.0,10.52804531515826,9.987308810716254
2024-03-16,dc,7.015413285494762,5.0,3.710148156671548,4.044689780395984
2024-08-03,dc,1.0,2.0,1.3289084670187394,1.3321149867764794
2024-04-27,dc,1.7533895976054197,3.0,2.27414767568533,2.4617600583676813
2024-02-03,dc,7.478249897981899,6.0,8.70567533821067,8.712181258542067
2024-07-13,dc,1.0,2.0,1.2638409048196273,1.4196861271020738
2024-10-05,dc,1.0,2.0,1.5412209891737858,1.3739216040782032
2024-03-23,dc,7.8118050462345385,6.0,2.950103255020136,3.299684987322135
2024-04-13,dc,3.420827015933144,4.0,2.871141009504599,3.366999257903192
2024-05-18,dc,0.9486911796974072,1.0,1.7402438072958892,2.3725930397402424
2024-03-02,dc,9.486655735152814,6.0,5.8965985580970415,6.503885531792079
2023-12-09,dc,12.904464094099438,7.0,4.6545920048536695,5.35430081681578
2024-05-04,dc,5.59223133900273,5.0,2.006739300174484,2.6382211630474357
2022-04-09,fl,2.6574258921787597,3.0,3.579826063445198,2.154210508279077
